"Roy","hasProject","Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
"Roy","hasExperiment","Experiment"
